
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
65.4498,um^3,Spot,1,163,
65.4498,um^3,Spot,1,164,
65.4498,um^3,Spot,1,165,
65.4498,um^3,Spot,1,166,
65.4498,um^3,Spot,1,171,
65.4498,um^3,Spot,1,173,
65.4498,um^3,Spot,1,219,
65.4498,um^3,Spot,1,220,
65.4498,um^3,Spot,1,223,
65.4498,um^3,Spot,1,228,
65.4498,um^3,Spot,1,230,
65.4498,um^3,Spot,1,237,
65.4498,um^3,Spot,1,242,
65.4498,um^3,Spot,1,266,
65.4498,um^3,Spot,1,267,
65.4498,um^3,Spot,1,270,
65.4498,um^3,Spot,1,271,
65.4498,um^3,Spot,1,272,
65.4498,um^3,Spot,1,273,
65.4498,um^3,Spot,1,274,
65.4498,um^3,Spot,1,275,
65.4498,um^3,Spot,1,276,
65.4498,um^3,Spot,1,277,
65.4498,um^3,Spot,1,278,
65.4498,um^3,Spot,1,279,
65.4498,um^3,Spot,1,280,
65.4498,um^3,Spot,1,281,
65.4498,um^3,Spot,1,282,
65.4498,um^3,Spot,1,283,
65.4498,um^3,Spot,1,284,
65.4498,um^3,Spot,1,285,
65.4498,um^3,Spot,1,286,
65.4498,um^3,Spot,1,287,
65.4498,um^3,Spot,1,288,
65.4498,um^3,Spot,1,289,
65.4498,um^3,Spot,1,290,
65.4498,um^3,Spot,1,291,
65.4498,um^3,Spot,1,292,
65.4498,um^3,Spot,1,293,
65.4498,um^3,Spot,1,294,
65.4498,um^3,Spot,1,295,
65.4498,um^3,Spot,1,296,
65.4498,um^3,Spot,1,297,
65.4498,um^3,Spot,1,298,
65.4498,um^3,Spot,1,300,
65.4498,um^3,Spot,1,303,
65.4498,um^3,Spot,1,311,
65.4498,um^3,Spot,1,312,
65.4498,um^3,Spot,1,318,
65.4498,um^3,Spot,1,319,
65.4498,um^3,Spot,1,320,
65.4498,um^3,Spot,1,321,
65.4498,um^3,Spot,1,322,
65.4498,um^3,Spot,1,323,
65.4498,um^3,Spot,1,324,
65.4498,um^3,Spot,1,325,
65.4498,um^3,Spot,1,326,
65.4498,um^3,Spot,1,328,
65.4498,um^3,Spot,1,329,
65.4498,um^3,Spot,1,330,
65.4498,um^3,Spot,1,331,
65.4498,um^3,Spot,1,332,
65.4498,um^3,Spot,1,333,
65.4498,um^3,Spot,1,334,
65.4498,um^3,Spot,1,336,
65.4498,um^3,Spot,1,337,
65.4498,um^3,Spot,1,338,
65.4498,um^3,Spot,1,339,
65.4498,um^3,Spot,1,340,
65.4498,um^3,Spot,1,342,
65.4498,um^3,Spot,1,343,
65.4498,um^3,Spot,1,344,
65.4498,um^3,Spot,1,345,
65.4498,um^3,Spot,1,347,
65.4498,um^3,Spot,1,348,
65.4498,um^3,Spot,1,349,
65.4498,um^3,Spot,1,350,
65.4498,um^3,Spot,1,351,
65.4498,um^3,Spot,1,352,
65.4498,um^3,Spot,1,353,
65.4498,um^3,Spot,1,397,
65.4498,um^3,Spot,1,398,
65.4498,um^3,Spot,1,436,
65.4498,um^3,Spot,1,437,
65.4498,um^3,Spot,1,438,
65.4498,um^3,Spot,1,440,
65.4498,um^3,Spot,1,442,
65.4498,um^3,Spot,1,443,
65.4498,um^3,Spot,1,444,
65.4498,um^3,Spot,1,445,
65.4498,um^3,Spot,1,446,
65.4498,um^3,Spot,1,447,
65.4498,um^3,Spot,1,448,
65.4498,um^3,Spot,1,449,
65.4498,um^3,Spot,1,450,
65.4498,um^3,Spot,1,451,
65.4498,um^3,Spot,1,453,
65.4498,um^3,Spot,1,454,
65.4498,um^3,Spot,1,455,
65.4498,um^3,Spot,1,456,
65.4498,um^3,Spot,1,462,
65.4498,um^3,Spot,1,469,
65.4498,um^3,Spot,1,470,
65.4498,um^3,Spot,1,471,
65.4498,um^3,Spot,1,472,
65.4498,um^3,Spot,1,473,
65.4498,um^3,Spot,1,474,
65.4498,um^3,Spot,1,475,
65.4498,um^3,Spot,1,476,
65.4498,um^3,Spot,1,477,
65.4498,um^3,Spot,1,478,
65.4498,um^3,Spot,1,479,
65.4498,um^3,Spot,1,480,
65.4498,um^3,Spot,1,481,
65.4498,um^3,Spot,1,482,
65.4498,um^3,Spot,1,483,
65.4498,um^3,Spot,1,484,
65.4498,um^3,Spot,1,485,
65.4498,um^3,Spot,1,486,
65.4498,um^3,Spot,1,487,
65.4498,um^3,Spot,1,488,
65.4498,um^3,Spot,1,489,
65.4498,um^3,Spot,1,490,
65.4498,um^3,Spot,1,498,
65.4498,um^3,Spot,1,548,
65.4498,um^3,Spot,1,549,
65.4498,um^3,Spot,1,550,
65.4498,um^3,Spot,1,552,
65.4498,um^3,Spot,1,554,
65.4498,um^3,Spot,1,555,
65.4498,um^3,Spot,1,556,
65.4498,um^3,Spot,1,557,
65.4498,um^3,Spot,1,558,
65.4498,um^3,Spot,1,559,
65.4498,um^3,Spot,1,560,
65.4498,um^3,Spot,1,561,
65.4498,um^3,Spot,1,562,
65.4498,um^3,Spot,1,563,
65.4498,um^3,Spot,1,564,
65.4498,um^3,Spot,1,565,
65.4498,um^3,Spot,1,566,
65.4498,um^3,Spot,1,567,
65.4498,um^3,Spot,1,568,
65.4498,um^3,Spot,1,569,
65.4498,um^3,Spot,1,570,
65.4498,um^3,Spot,1,571,
65.4498,um^3,Spot,1,572,
65.4498,um^3,Spot,1,573,
65.4498,um^3,Spot,1,575,
65.4498,um^3,Spot,1,580,
65.4498,um^3,Spot,1,581,
65.4498,um^3,Spot,1,583,
65.4498,um^3,Spot,1,584,
65.4498,um^3,Spot,1,585,
65.4498,um^3,Spot,1,586,
65.4498,um^3,Spot,1,587,
65.4498,um^3,Spot,1,588,
65.4498,um^3,Spot,1,589,
65.4498,um^3,Spot,1,590,
65.4498,um^3,Spot,1,592,
65.4498,um^3,Spot,1,593,
65.4498,um^3,Spot,1,594,
65.4498,um^3,Spot,1,595,
65.4498,um^3,Spot,1,596,
65.4498,um^3,Spot,1,597,
65.4498,um^3,Spot,1,598,
65.4498,um^3,Spot,1,599,
65.4498,um^3,Spot,1,600,
65.4498,um^3,Spot,1,601,
65.4498,um^3,Spot,1,602,
65.4498,um^3,Spot,1,603,
65.4498,um^3,Spot,1,604,
65.4498,um^3,Spot,1,605,
65.4498,um^3,Spot,1,607,
65.4498,um^3,Spot,1,610,
65.4498,um^3,Spot,1,624,
65.4498,um^3,Spot,1,625,
65.4498,um^3,Spot,1,630,
65.4498,um^3,Spot,1,640,
65.4498,um^3,Spot,1,645,
65.4498,um^3,Spot,1,55413,
65.4498,um^3,Spot,1,55414,
65.4498,um^3,Spot,1,55415,
65.4498,um^3,Spot,1,55416,
65.4498,um^3,Spot,1,55417,
65.4498,um^3,Spot,1,55418,
65.4498,um^3,Spot,1,55420,
65.4498,um^3,Spot,1,55421,
65.4498,um^3,Spot,1,55422,
65.4498,um^3,Spot,1,55423,
65.4498,um^3,Spot,1,55424,
65.4498,um^3,Spot,1,55425,
65.4498,um^3,Spot,1,55426,
65.4498,um^3,Spot,1,55427,
65.4498,um^3,Spot,1,55429,
65.4498,um^3,Spot,1,55430,
65.4498,um^3,Spot,1,55431,
65.4498,um^3,Spot,1,55432,
65.4498,um^3,Spot,1,55433,
65.4498,um^3,Spot,1,55434,
65.4498,um^3,Spot,1,55435,
65.4498,um^3,Spot,1,55436,
65.4498,um^3,Spot,1,55437,
65.4498,um^3,Spot,1,55438,
65.4498,um^3,Spot,1,55439,
65.4498,um^3,Spot,1,55440,
65.4498,um^3,Spot,1,55441,
65.4498,um^3,Spot,1,55442,
65.4498,um^3,Spot,1,55444,
65.4498,um^3,Spot,1,55445,
65.4498,um^3,Spot,1,55446,
65.4498,um^3,Spot,1,55447,
65.4498,um^3,Spot,1,55449,
65.4498,um^3,Spot,1,55450,
65.4498,um^3,Spot,1,55452,
65.4498,um^3,Spot,1,55453,
65.4498,um^3,Spot,1,55454,
65.4498,um^3,Spot,1,55455,
65.4498,um^3,Spot,1,55456,
65.4498,um^3,Spot,1,55458,
65.4498,um^3,Spot,1,55459,
65.4498,um^3,Spot,1,55460,
65.4498,um^3,Spot,1,55461,
65.4498,um^3,Spot,1,55462,
65.4498,um^3,Spot,1,55464,
65.4498,um^3,Spot,1,55465,
65.4498,um^3,Spot,1,55466,
65.4498,um^3,Spot,1,55468,
65.4498,um^3,Spot,1,55469,
65.4498,um^3,Spot,1,55470,
65.4498,um^3,Spot,1,55471,
65.4498,um^3,Spot,1,55472,
65.4498,um^3,Spot,1,55474,
65.4498,um^3,Spot,1,55475,
65.4498,um^3,Spot,1,55476,
65.4498,um^3,Spot,1,55477,
65.4498,um^3,Spot,1,55478,
65.4498,um^3,Spot,1,55479,
65.4498,um^3,Spot,1,55480,
65.4498,um^3,Spot,1,55481,
65.4498,um^3,Spot,1,55482,
65.4498,um^3,Spot,1,55483,
65.4498,um^3,Spot,1,55484,
65.4498,um^3,Spot,1,55485,
65.4498,um^3,Spot,1,55486,
65.4498,um^3,Spot,1,55487,
65.4498,um^3,Spot,1,55488,
65.4498,um^3,Spot,1,55491,
65.4498,um^3,Spot,1,55492,
65.4498,um^3,Spot,1,55493,
65.4498,um^3,Spot,1,55494,
65.4498,um^3,Spot,1,55495,
65.4498,um^3,Spot,1,55496,
65.4498,um^3,Spot,1,55497,
65.4498,um^3,Spot,1,55498,
65.4498,um^3,Spot,1,55499,
65.4498,um^3,Spot,1,55500,
65.4498,um^3,Spot,1,55501,
65.4498,um^3,Spot,1,55502,
65.4498,um^3,Spot,1,55503,
65.4498,um^3,Spot,1,55505,
65.4498,um^3,Spot,1,55506,
65.4498,um^3,Spot,1,55507,
65.4498,um^3,Spot,1,55508,
65.4498,um^3,Spot,1,55509,
65.4498,um^3,Spot,1,55511,
65.4498,um^3,Spot,1,55512,
65.4498,um^3,Spot,1,55513,
65.4498,um^3,Spot,1,55514,
65.4498,um^3,Spot,1,55515,
65.4498,um^3,Spot,1,55517,
65.4498,um^3,Spot,1,55519,
65.4498,um^3,Spot,1,55520,
65.4498,um^3,Spot,1,55521,
65.4498,um^3,Spot,1,55524,
65.4498,um^3,Spot,1,55525,
65.4498,um^3,Spot,1,55526,
65.4498,um^3,Spot,1,55528,
65.4498,um^3,Spot,1,55529,
65.4498,um^3,Spot,1,55532,
65.4498,um^3,Spot,1,55533,
65.4498,um^3,Spot,1,55534,
65.4498,um^3,Spot,1,55535,
65.4498,um^3,Spot,1,55536,
65.4498,um^3,Spot,1,55537,
65.4498,um^3,Spot,1,55538,
65.4498,um^3,Spot,1,55539,
65.4498,um^3,Spot,1,55540,
65.4498,um^3,Spot,1,55541,
65.4498,um^3,Spot,1,55542,
65.4498,um^3,Spot,1,55543,
65.4498,um^3,Spot,1,55544,
65.4498,um^3,Spot,1,55545,
65.4498,um^3,Spot,1,55546,
65.4498,um^3,Spot,1,55548,
65.4498,um^3,Spot,1,55549,
65.4498,um^3,Spot,1,55550,
65.4498,um^3,Spot,1,55551,
65.4498,um^3,Spot,1,55552,
65.4498,um^3,Spot,1,55553,
65.4498,um^3,Spot,1,55554,
65.4498,um^3,Spot,1,55555,
65.4498,um^3,Spot,1,55556,
65.4498,um^3,Spot,1,55557,
65.4498,um^3,Spot,1,55558,
65.4498,um^3,Spot,1,55559,
65.4498,um^3,Spot,1,55560,
65.4498,um^3,Spot,1,55561,
65.4498,um^3,Spot,1,55562,
65.4498,um^3,Spot,1,55563,
65.4498,um^3,Spot,1,55564,
65.4498,um^3,Spot,1,55565,
65.4498,um^3,Spot,1,55566,
65.4498,um^3,Spot,1,55568,
65.4498,um^3,Spot,1,55569,
65.4498,um^3,Spot,1,55570,
65.4498,um^3,Spot,1,55571,
65.4498,um^3,Spot,1,55572,
65.4498,um^3,Spot,1,55573,
65.4498,um^3,Spot,1,55574,
65.4498,um^3,Spot,1,55576,
65.4498,um^3,Spot,1,55577,
65.4498,um^3,Spot,1,55578,
65.4498,um^3,Spot,1,55579,
65.4498,um^3,Spot,1,55580,
65.4498,um^3,Spot,1,55581,
65.4498,um^3,Spot,1,55582,
65.4498,um^3,Spot,2,55583,
65.4498,um^3,Spot,2,55584,
65.4498,um^3,Spot,2,55585,
65.4498,um^3,Spot,2,55586,
65.4498,um^3,Spot,2,55587,
65.4498,um^3,Spot,2,55588,
65.4498,um^3,Spot,2,55589,
65.4498,um^3,Spot,2,55590,
65.4498,um^3,Spot,2,55591,
65.4498,um^3,Spot,2,55592,
65.4498,um^3,Spot,2,55593,
65.4498,um^3,Spot,2,55594,
65.4498,um^3,Spot,2,55595,
65.4498,um^3,Spot,2,55596,
65.4498,um^3,Spot,2,55597,
65.4498,um^3,Spot,2,55598,
65.4498,um^3,Spot,2,55599,
65.4498,um^3,Spot,2,55600,
65.4498,um^3,Spot,2,55601,
65.4498,um^3,Spot,2,55602,
65.4498,um^3,Spot,2,55603,
65.4498,um^3,Spot,2,55604,
65.4498,um^3,Spot,2,55605,
65.4498,um^3,Spot,2,55606,
65.4498,um^3,Spot,2,55607,
65.4498,um^3,Spot,2,55608,
65.4498,um^3,Spot,2,55609,
65.4498,um^3,Spot,2,55610,
65.4498,um^3,Spot,2,55611,
65.4498,um^3,Spot,2,55612,
65.4498,um^3,Spot,2,55613,
65.4498,um^3,Spot,2,55614,
65.4498,um^3,Spot,2,55615,
65.4498,um^3,Spot,2,55616,
65.4498,um^3,Spot,2,55617,
65.4498,um^3,Spot,2,55618,
65.4498,um^3,Spot,2,55619,
65.4498,um^3,Spot,2,55620,
65.4498,um^3,Spot,2,55621,
65.4498,um^3,Spot,2,55622,
65.4498,um^3,Spot,2,55623,
65.4498,um^3,Spot,2,55624,
65.4498,um^3,Spot,2,55625,
65.4498,um^3,Spot,2,55626,
65.4498,um^3,Spot,2,55627,
65.4498,um^3,Spot,2,55628,
65.4498,um^3,Spot,2,55629,
65.4498,um^3,Spot,2,55630,
65.4498,um^3,Spot,2,55631,
65.4498,um^3,Spot,2,55632,
65.4498,um^3,Spot,2,55633,
65.4498,um^3,Spot,2,55634,
65.4498,um^3,Spot,2,55635,
65.4498,um^3,Spot,2,55636,
65.4498,um^3,Spot,2,55637,
65.4498,um^3,Spot,2,55638,
65.4498,um^3,Spot,2,55639,
65.4498,um^3,Spot,2,55640,
65.4498,um^3,Spot,2,55641,
65.4498,um^3,Spot,2,55642,
65.4498,um^3,Spot,2,55643,
65.4498,um^3,Spot,2,55644,
65.4498,um^3,Spot,2,55645,
65.4498,um^3,Spot,2,55646,
65.4498,um^3,Spot,2,55647,
65.4498,um^3,Spot,2,55648,
65.4498,um^3,Spot,2,55649,
65.4498,um^3,Spot,2,55650,
65.4498,um^3,Spot,2,55651,
65.4498,um^3,Spot,2,55652,
65.4498,um^3,Spot,2,55653,
65.4498,um^3,Spot,2,55654,
65.4498,um^3,Spot,2,55655,
65.4498,um^3,Spot,2,55656,
65.4498,um^3,Spot,2,55657,
65.4498,um^3,Spot,2,55658,
65.4498,um^3,Spot,2,55659,
65.4498,um^3,Spot,2,55660,
65.4498,um^3,Spot,2,55661,
65.4498,um^3,Spot,2,55662,
65.4498,um^3,Spot,2,55663,
65.4498,um^3,Spot,2,55664,
65.4498,um^3,Spot,2,55665,
65.4498,um^3,Spot,2,55666,
65.4498,um^3,Spot,2,55667,
65.4498,um^3,Spot,2,55668,
65.4498,um^3,Spot,2,55669,
65.4498,um^3,Spot,2,55670,
65.4498,um^3,Spot,2,55671,
65.4498,um^3,Spot,2,55672,
65.4498,um^3,Spot,2,55673,
65.4498,um^3,Spot,2,55674,
65.4498,um^3,Spot,2,55675,
65.4498,um^3,Spot,2,55676,
65.4498,um^3,Spot,2,55677,
65.4498,um^3,Spot,2,55678,
65.4498,um^3,Spot,2,55679,
65.4498,um^3,Spot,2,55680,
65.4498,um^3,Spot,2,55681,
65.4498,um^3,Spot,2,55682,
65.4498,um^3,Spot,2,55683,
65.4498,um^3,Spot,2,55684,
65.4498,um^3,Spot,2,55685,
65.4498,um^3,Spot,2,55686,
65.4498,um^3,Spot,2,55687,
65.4498,um^3,Spot,2,55688,
65.4498,um^3,Spot,2,55689,
65.4498,um^3,Spot,2,55690,
65.4498,um^3,Spot,2,55691,
65.4498,um^3,Spot,2,55692,
65.4498,um^3,Spot,2,55693,
65.4498,um^3,Spot,2,55694,
65.4498,um^3,Spot,2,55695,
65.4498,um^3,Spot,2,55696,
65.4498,um^3,Spot,2,55697,
65.4498,um^3,Spot,2,55698,
65.4498,um^3,Spot,2,55699,
65.4498,um^3,Spot,2,55700,
65.4498,um^3,Spot,2,55701,
65.4498,um^3,Spot,2,55702,
65.4498,um^3,Spot,2,55703,
65.4498,um^3,Spot,2,55704,
65.4498,um^3,Spot,2,55705,
65.4498,um^3,Spot,2,55706,
65.4498,um^3,Spot,2,55707,
65.4498,um^3,Spot,2,55708,
65.4498,um^3,Spot,2,55709,
65.4498,um^3,Spot,2,55710,
65.4498,um^3,Spot,2,55711,
65.4498,um^3,Spot,2,55712,
65.4498,um^3,Spot,2,55713,
65.4498,um^3,Spot,2,55714,
65.4498,um^3,Spot,2,55715,
65.4498,um^3,Spot,2,55716,
65.4498,um^3,Spot,2,55717,
65.4498,um^3,Spot,2,55718,
65.4498,um^3,Spot,2,55719,
65.4498,um^3,Spot,2,55720,
65.4498,um^3,Spot,2,55721,
65.4498,um^3,Spot,2,55722,
65.4498,um^3,Spot,2,55723,
65.4498,um^3,Spot,2,55724,
65.4498,um^3,Spot,2,55725,
65.4498,um^3,Spot,2,55726,
65.4498,um^3,Spot,2,55727,
65.4498,um^3,Spot,2,55728,
65.4498,um^3,Spot,2,55729,
65.4498,um^3,Spot,2,55730,
65.4498,um^3,Spot,2,55731,
65.4498,um^3,Spot,2,55732,
65.4498,um^3,Spot,2,55733,
65.4498,um^3,Spot,2,55734,
65.4498,um^3,Spot,2,55735,
65.4498,um^3,Spot,2,55736,
65.4498,um^3,Spot,2,55737,
65.4498,um^3,Spot,2,55738,
65.4498,um^3,Spot,2,55739,
65.4498,um^3,Spot,2,55740,
65.4498,um^3,Spot,2,55741,
65.4498,um^3,Spot,2,55742,
65.4498,um^3,Spot,2,55743,
65.4498,um^3,Spot,2,55744,
65.4498,um^3,Spot,2,55745,
65.4498,um^3,Spot,2,55746,
65.4498,um^3,Spot,2,55747,
65.4498,um^3,Spot,2,55748,
65.4498,um^3,Spot,2,55749,
65.4498,um^3,Spot,2,55750,
65.4498,um^3,Spot,2,55751,
65.4498,um^3,Spot,2,55752,
65.4498,um^3,Spot,2,55753,
65.4498,um^3,Spot,2,55754,
65.4498,um^3,Spot,2,55755,
65.4498,um^3,Spot,2,55756,
65.4498,um^3,Spot,2,55757,
65.4498,um^3,Spot,2,55758,
65.4498,um^3,Spot,2,55759,
65.4498,um^3,Spot,2,55760,
65.4498,um^3,Spot,2,55761,
65.4498,um^3,Spot,2,55762,
65.4498,um^3,Spot,2,55763,
65.4498,um^3,Spot,2,55764,
65.4498,um^3,Spot,2,55765,
65.4498,um^3,Spot,2,55766,
65.4498,um^3,Spot,2,55767,
65.4498,um^3,Spot,2,55768,
65.4498,um^3,Spot,2,55769,
65.4498,um^3,Spot,2,55770,
65.4498,um^3,Spot,2,55771,
65.4498,um^3,Spot,2,55772,
65.4498,um^3,Spot,2,55773,
65.4498,um^3,Spot,2,55774,
65.4498,um^3,Spot,2,55775,
65.4498,um^3,Spot,2,55776,
65.4498,um^3,Spot,2,55777,
65.4498,um^3,Spot,2,55778,
65.4498,um^3,Spot,2,55779,
65.4498,um^3,Spot,2,55780,
65.4498,um^3,Spot,2,55781,
65.4498,um^3,Spot,2,55782,
65.4498,um^3,Spot,2,55783,
65.4498,um^3,Spot,2,55784,
65.4498,um^3,Spot,2,55785,
65.4498,um^3,Spot,2,55786,
65.4498,um^3,Spot,2,55787,
65.4498,um^3,Spot,2,55788,
65.4498,um^3,Spot,2,55789,
65.4498,um^3,Spot,2,55790,
65.4498,um^3,Spot,2,55791,
65.4498,um^3,Spot,2,55792,
65.4498,um^3,Spot,2,55793,
65.4498,um^3,Spot,2,55794,
65.4498,um^3,Spot,2,55795,
65.4498,um^3,Spot,2,55796,
65.4498,um^3,Spot,2,55797,
65.4498,um^3,Spot,2,55798,
65.4498,um^3,Spot,2,55799,
65.4498,um^3,Spot,2,55800,
65.4498,um^3,Spot,2,55801,
65.4498,um^3,Spot,2,55802,
65.4498,um^3,Spot,2,55803,
65.4498,um^3,Spot,2,55804,
65.4498,um^3,Spot,2,55805,
65.4498,um^3,Spot,2,55806,
65.4498,um^3,Spot,2,55807,
65.4498,um^3,Spot,2,55808,
65.4498,um^3,Spot,2,55809,
65.4498,um^3,Spot,2,55810,
65.4498,um^3,Spot,2,55811,
65.4498,um^3,Spot,2,55812,
65.4498,um^3,Spot,2,55813,
65.4498,um^3,Spot,2,55814,
65.4498,um^3,Spot,2,55815,
65.4498,um^3,Spot,2,55816,
65.4498,um^3,Spot,2,55817,
65.4498,um^3,Spot,2,55818,
65.4498,um^3,Spot,2,55819,
65.4498,um^3,Spot,2,55820,
65.4498,um^3,Spot,2,55821,
65.4498,um^3,Spot,2,55822,
65.4498,um^3,Spot,2,55823,
65.4498,um^3,Spot,2,55824,
65.4498,um^3,Spot,2,55825,
65.4498,um^3,Spot,2,55826,
65.4498,um^3,Spot,2,55827,
65.4498,um^3,Spot,2,55828,
65.4498,um^3,Spot,2,55829,
65.4498,um^3,Spot,2,55830,
65.4498,um^3,Spot,2,55831,
65.4498,um^3,Spot,2,55832,
65.4498,um^3,Spot,2,55833,
65.4498,um^3,Spot,2,55834,
65.4498,um^3,Spot,2,55835,
65.4498,um^3,Spot,2,55836,
65.4498,um^3,Spot,2,55837,
65.4498,um^3,Spot,2,55838,
65.4498,um^3,Spot,2,55839,
65.4498,um^3,Spot,2,55840,
65.4498,um^3,Spot,2,55841,
65.4498,um^3,Spot,2,55842,
65.4498,um^3,Spot,2,55843,
65.4498,um^3,Spot,2,55844,
65.4498,um^3,Spot,2,55845,
65.4498,um^3,Spot,2,55846,
65.4498,um^3,Spot,2,55847,
65.4498,um^3,Spot,2,55848,
65.4498,um^3,Spot,2,55849,
65.4498,um^3,Spot,2,55850,
65.4498,um^3,Spot,2,55851,
65.4498,um^3,Spot,2,55852,
65.4498,um^3,Spot,2,55853,
65.4498,um^3,Spot,2,55854,
65.4498,um^3,Spot,2,55855,
65.4498,um^3,Spot,2,55856,
65.4498,um^3,Spot,2,55857,
65.4498,um^3,Spot,2,55858,
65.4498,um^3,Spot,2,55859,
65.4498,um^3,Spot,2,55860,
65.4498,um^3,Spot,2,55861,
65.4498,um^3,Spot,2,55862,
65.4498,um^3,Spot,2,55863,
65.4498,um^3,Spot,2,55864,
65.4498,um^3,Spot,2,55865,
65.4498,um^3,Spot,2,55866,
65.4498,um^3,Spot,2,55867,
65.4498,um^3,Spot,2,55868,
65.4498,um^3,Spot,2,55869,
65.4498,um^3,Spot,2,55870,
65.4498,um^3,Spot,2,55871,
65.4498,um^3,Spot,2,55872,
65.4498,um^3,Spot,2,55873,
65.4498,um^3,Spot,2,55874,
65.4498,um^3,Spot,2,55875,
65.4498,um^3,Spot,2,55876,
65.4498,um^3,Spot,2,55877,
65.4498,um^3,Spot,2,55878,
65.4498,um^3,Spot,2,55879,
65.4498,um^3,Spot,2,55880,
65.4498,um^3,Spot,2,55881,
65.4498,um^3,Spot,2,55882,
65.4498,um^3,Spot,2,55883,
65.4498,um^3,Spot,2,55884,
65.4498,um^3,Spot,2,55885,
65.4498,um^3,Spot,2,55886,
65.4498,um^3,Spot,2,55887,
65.4498,um^3,Spot,2,55888,
65.4498,um^3,Spot,2,55889,
65.4498,um^3,Spot,2,55890,
65.4498,um^3,Spot,2,55891,
65.4498,um^3,Spot,2,55892,
65.4498,um^3,Spot,2,55893,
65.4498,um^3,Spot,2,55894,
65.4498,um^3,Spot,2,55895,
65.4498,um^3,Spot,2,55896,
65.4498,um^3,Spot,2,55897,
65.4498,um^3,Spot,2,55898,
65.4498,um^3,Spot,2,55899,
65.4498,um^3,Spot,2,55900,
65.4498,um^3,Spot,2,55901,
65.4498,um^3,Spot,2,55902,
65.4498,um^3,Spot,3,55903,
65.4498,um^3,Spot,3,55904,
65.4498,um^3,Spot,3,55905,
65.4498,um^3,Spot,3,55906,
65.4498,um^3,Spot,3,55907,
65.4498,um^3,Spot,3,55908,
65.4498,um^3,Spot,3,55909,
65.4498,um^3,Spot,3,55910,
65.4498,um^3,Spot,3,55911,
